TS,VEJNAVN,ÅR,KATEGORI,ANTAL 8-9
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,A+B: KØRETØJER I ALT,1019
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,A: LET TRAFIK I ALT,913
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,B: TUNG TRAFIK I ALT,106
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,CYKLER + KNALLERTER,47
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,CYKLER + KNALLERTER I ALT,47
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,LADCYKLER,0
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,LASTBILER,96
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,PERSONBILER + MC,775
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2015,"VAREVOGNE (MAX. 3,5 t)",138
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,A+B: KØRETØJER I ALT,1254
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,A: LET TRAFIK I ALT,1157
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,B: TUNG TRAFIK I ALT,97
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,CYKLER + KNALLERTER,44
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,CYKLER + KNALLERTER I ALT,45
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,LADCYKLER,1
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,LASTBILER,92
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,PERSONBILER + MC,990
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2016,"VAREVOGNE (MAX. 3,5 t)",167
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,A+B: KØRETØJER I ALT,1087
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,A: LET TRAFIK I ALT,1010
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,B: TUNG TRAFIK I ALT,77
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,CYKLER + KNALLERTER,63
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,CYKLER + KNALLERTER I ALT,66
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,LADCYKLER,3
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,LASTBILER,72
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,PERSONBILER + MC,845
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2017,"VAREVOGNE (MAX. 3,5 t)",165
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,A+B: KØRETØJER I ALT,1144
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,A: LET TRAFIK I ALT,1047
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,B: TUNG TRAFIK I ALT,97
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,CYKLER + KNALLERTER,74
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,CYKLER + KNALLERTER I ALT,80
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,LADCYKLER,6
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,LASTBILER,91
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,PERSONBILER + MC,876
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2018,"VAREVOGNE (MAX. 3,5 t)",171
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,A+B: KØRETØJER I ALT,1226
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,A: LET TRAFIK I ALT,1127
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,B: TUNG TRAFIK I ALT,99
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,CYKLER + KNALLERTER,73
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,CYKLER + KNALLERTER I ALT,73
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,LADCYKLER,0
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,LASTBILER,90
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,PERSONBILER + MC,975
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2019,"VAREVOGNE (MAX. 3,5 t)",152
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,A+B: KØRETØJER I ALT,1148
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,A: LET TRAFIK I ALT,1031
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,B: TUNG TRAFIK I ALT,117
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,CYKLER + KNALLERTER,131
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,CYKLER + KNALLERTER I ALT,136
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,LADCYKLER,5
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,LASTBILER,117
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,PERSONBILER + MC,838
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2020,"VAREVOGNE (MAX. 3,5 t)",193
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,A+B: KØRETØJER I ALT,1031
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,A: LET TRAFIK I ALT,938
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,B: TUNG TRAFIK I ALT,93
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,CYKLER + KNALLERTER,49
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,CYKLER + KNALLERTER I ALT,51
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,LADCYKLER,2
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,LASTBILER,92
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,PERSONBILER + MC,772
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2021,"VAREVOGNE (MAX. 3,5 t)",166
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,A+B: KØRETØJER I ALT,1157
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,A: LET TRAFIK I ALT,1064
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,B: TUNG TRAFIK I ALT,93
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,CYKLER + KNALLERTER,80
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,CYKLER + KNALLERTER I ALT,85
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,LADCYKLER,5
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,LASTBILER,91
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,PERSONBILER + MC,934
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2022,"VAREVOGNE (MAX. 3,5 t)",130
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,A+B: KØRETØJER I ALT,1046
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,A: LET TRAFIK I ALT,967
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,B: TUNG TRAFIK I ALT,79
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,CYKLER + KNALLERTER,89
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,CYKLER + KNALLERTER I ALT,95
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,LADCYKLER,6
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,LASTBILER,73
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,PERSONBILER + MC,836
63,AMAGER STRANDVEJ s.f. Hedegårdsvej,2023,"VAREVOGNE (MAX. 3,5 t)",131
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2013,A+B: KØRETØJER I ALT,200
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2013,A: LET TRAFIK I ALT,199
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2013,B: TUNG TRAFIK I ALT,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2013,CYKLER + KNALLERTER I ALT,170
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2013,LASTBILER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2013,PERSONBILER + MC,165
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2013,"VAREVOGNE (MAX. 3,5 t)",34
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2014,A+B: KØRETØJER I ALT,211
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2014,A: LET TRAFIK I ALT,209
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2014,B: TUNG TRAFIK I ALT,2
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2014,BUSSER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2014,CYKLER + KNALLERTER I ALT,128
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2014,LASTBILER,2
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2014,PERSONBILER + MC,189
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2014,"VAREVOGNE (MAX. 3,5 t)",20
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2015,A+B: KØRETØJER I ALT,187
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2015,A: LET TRAFIK I ALT,185
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2015,B: TUNG TRAFIK I ALT,2
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2015,BUSSER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2015,CYKLER + KNALLERTER I ALT,205
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2015,LASTBILER,2
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2015,PERSONBILER + MC,160
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2015,"VAREVOGNE (MAX. 3,5 t)",25
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2016,A+B: KØRETØJER I ALT,277
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2016,A: LET TRAFIK I ALT,277
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2016,B: TUNG TRAFIK I ALT,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2016,BUSSER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2016,CYKLER + KNALLERTER I ALT,170
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2016,LASTBILER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2016,PERSONBILER + MC,246
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2016,"VAREVOGNE (MAX. 3,5 t)",31
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2017,A+B: KØRETØJER I ALT,228
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2017,A: LET TRAFIK I ALT,224
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2017,B: TUNG TRAFIK I ALT,4
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2017,BUSSER,3
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2017,CYKLER + KNALLERTER I ALT,223
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2017,LASTBILER,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2017,PERSONBILER + MC,196
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2017,"VAREVOGNE (MAX. 3,5 t)",28
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2018,A+B: KØRETØJER I ALT,277
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2018,A: LET TRAFIK I ALT,275
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2018,B: TUNG TRAFIK I ALT,2
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2018,BUSSER,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2018,CYKLER + KNALLERTER I ALT,234
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2018,LASTBILER,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2018,PERSONBILER + MC,245
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2018,"VAREVOGNE (MAX. 3,5 t)",30
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2019,A+B: KØRETØJER I ALT,310
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2019,A: LET TRAFIK I ALT,303
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2019,B: TUNG TRAFIK I ALT,7
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2019,BUSSER,2
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2019,CYKLER + KNALLERTER I ALT,244
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2019,LASTBILER,5
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2019,PERSONBILER + MC,276
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2019,"VAREVOGNE (MAX. 3,5 t)",27
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2020,A+B: KØRETØJER I ALT,241
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2020,A: LET TRAFIK I ALT,238
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2020,B: TUNG TRAFIK I ALT,3
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2020,BUSSER,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2020,CYKLER + KNALLERTER I ALT,208
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2020,LASTBILER,2
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2020,PERSONBILER + MC,210
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2020,"VAREVOGNE (MAX. 3,5 t)",28
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2021,A+B: KØRETØJER I ALT,195
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2021,A: LET TRAFIK I ALT,194
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2021,B: TUNG TRAFIK I ALT,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2021,BUSSER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2021,CYKLER + KNALLERTER I ALT,221
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2021,LASTBILER,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2021,PERSONBILER + MC,172
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2021,"VAREVOGNE (MAX. 3,5 t)",22
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2022,A+B: KØRETØJER I ALT,185
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2022,A: LET TRAFIK I ALT,185
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2022,B: TUNG TRAFIK I ALT,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2022,BUSSER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2022,CYKLER + KNALLERTER I ALT,232
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2022,LASTBILER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2022,PERSONBILER + MC,165
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2022,"VAREVOGNE (MAX. 3,5 t)",20
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2023,A+B: KØRETØJER I ALT,227
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2023,A: LET TRAFIK I ALT,226
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2023,B: TUNG TRAFIK I ALT,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2023,BUSSER,1
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2023,CYKLER + KNALLERTER I ALT,282
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2023,LASTBILER,0
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2023,PERSONBILER + MC,201
70,GRØNNEMOSE ALLÉ 34 v.f. Moseskellet,2023,"VAREVOGNE (MAX. 3,5 t)",25
71,Horsebakken n.f. Mosesvinget ,2013,A+B: KØRETØJER I ALT,295
71,Horsebakken n.f. Mosesvinget ,2013,A: LET TRAFIK I ALT,287
71,Horsebakken n.f. Mosesvinget ,2013,B: TUNG TRAFIK I ALT,8
71,Horsebakken n.f. Mosesvinget ,2013,CYKLER + KNALLERTER,225
71,Horsebakken n.f. Mosesvinget ,2013,LASTBILER,8
71,Horsebakken n.f. Mosesvinget ,2013,PERSONBILER + MC,241
71,Horsebakken n.f. Mosesvinget ,2013,"VAREVOGNE (MAX. 3,5 t)",46
71,Horsebakken n.f. Mosesvinget ,2014,A+B: KØRETØJER I ALT,315
71,Horsebakken n.f. Mosesvinget ,2014,A: LET TRAFIK I ALT,310
71,Horsebakken n.f. Mosesvinget ,2014,B: TUNG TRAFIK I ALT,5
71,Horsebakken n.f. Mosesvinget ,2014,BUSSER,4
71,Horsebakken n.f. Mosesvinget ,2014,CYKLER + KNALLERTER I ALT,106
71,Horsebakken n.f. Mosesvinget ,2014,LASTBILER,1
71,Horsebakken n.f. Mosesvinget ,2014,PERSONBILER + MC,274
71,Horsebakken n.f. Mosesvinget ,2014,"VAREVOGNE (MAX. 3,5 t)",36
71,Horsebakken n.f. Mosesvinget ,2015,A+B: KØRETØJER I ALT,271
71,Horsebakken n.f. Mosesvinget ,2015,A: LET TRAFIK I ALT,267
71,Horsebakken n.f. Mosesvinget ,2015,B: TUNG TRAFIK I ALT,4
71,Horsebakken n.f. Mosesvinget ,2015,BUSSER,3
71,Horsebakken n.f. Mosesvinget ,2015,CYKLER + KNALLERTER I ALT,110
71,Horsebakken n.f. Mosesvinget ,2015,LASTBILER,1
71,Horsebakken n.f. Mosesvinget ,2015,PERSONBILER + MC,227
71,Horsebakken n.f. Mosesvinget ,2015,"VAREVOGNE (MAX. 3,5 t)",40
71,Horsebakken n.f. Mosesvinget ,2016,A+B: KØRETØJER I ALT,306
71,Horsebakken n.f. Mosesvinget ,2016,A: LET TRAFIK I ALT,303
71,Horsebakken n.f. Mosesvinget ,2016,B: TUNG TRAFIK I ALT,3
71,Horsebakken n.f. Mosesvinget ,2016,BUSSER,2
71,Horsebakken n.f. Mosesvinget ,2016,CYKLER + KNALLERTER I ALT,142
71,Horsebakken n.f. Mosesvinget ,2016,LASTBILER,1
71,Horsebakken n.f. Mosesvinget ,2016,PERSONBILER + MC,265
71,Horsebakken n.f. Mosesvinget ,2016,"VAREVOGNE (MAX. 3,5 t)",38
71,Horsebakken n.f. Mosesvinget ,2017,A+B: KØRETØJER I ALT,316
71,Horsebakken n.f. Mosesvinget ,2017,A: LET TRAFIK I ALT,309
71,Horsebakken n.f. Mosesvinget ,2017,B: TUNG TRAFIK I ALT,7
71,Horsebakken n.f. Mosesvinget ,2017,BUSSER,4
71,Horsebakken n.f. Mosesvinget ,2017,CYKLER + KNALLERTER I ALT,186
71,Horsebakken n.f. Mosesvinget ,2017,LASTBILER,3
71,Horsebakken n.f. Mosesvinget ,2017,PERSONBILER + MC,271
71,Horsebakken n.f. Mosesvinget ,2017,"VAREVOGNE (MAX. 3,5 t)",38
71,Horsebakken n.f. Mosesvinget ,2018,A+B: KØRETØJER I ALT,312
71,Horsebakken n.f. Mosesvinget ,2018,A: LET TRAFIK I ALT,308
71,Horsebakken n.f. Mosesvinget ,2018,B: TUNG TRAFIK I ALT,4
71,Horsebakken n.f. Mosesvinget ,2018,BUSSER,3
71,Horsebakken n.f. Mosesvinget ,2018,CYKLER + KNALLERTER I ALT,202
71,Horsebakken n.f. Mosesvinget ,2018,LASTBILER,1
71,Horsebakken n.f. Mosesvinget ,2018,PERSONBILER + MC,266
71,Horsebakken n.f. Mosesvinget ,2018,"VAREVOGNE (MAX. 3,5 t)",42
71,Horsebakken n.f. Mosesvinget ,2019,A+B: KØRETØJER I ALT,334
71,Horsebakken n.f. Mosesvinget ,2019,A: LET TRAFIK I ALT,323
71,Horsebakken n.f. Mosesvinget ,2019,B: TUNG TRAFIK I ALT,11
71,Horsebakken n.f. Mosesvinget ,2019,BUSSER,5
71,Horsebakken n.f. Mosesvinget ,2019,CYKLER + KNALLERTER I ALT,233
71,Horsebakken n.f. Mosesvinget ,2019,LASTBILER,6
71,Horsebakken n.f. Mosesvinget ,2019,PERSONBILER + MC,281
71,Horsebakken n.f. Mosesvinget ,2019,"VAREVOGNE (MAX. 3,5 t)",42
71,Horsebakken n.f. Mosesvinget ,2020,A+B: KØRETØJER I ALT,291
71,Horsebakken n.f. Mosesvinget ,2020,A: LET TRAFIK I ALT,287
71,Horsebakken n.f. Mosesvinget ,2020,B: TUNG TRAFIK I ALT,4
71,Horsebakken n.f. Mosesvinget ,2020,BUSSER,4
71,Horsebakken n.f. Mosesvinget ,2020,CYKLER + KNALLERTER I ALT,226
71,Horsebakken n.f. Mosesvinget ,2020,LASTBILER,0
71,Horsebakken n.f. Mosesvinget ,2020,PERSONBILER + MC,254
71,Horsebakken n.f. Mosesvinget ,2020,"VAREVOGNE (MAX. 3,5 t)",33
71,Horsebakken n.f. Mosesvinget ,2021,A+B: KØRETØJER I ALT,308
71,Horsebakken n.f. Mosesvinget ,2021,A: LET TRAFIK I ALT,302
71,Horsebakken n.f. Mosesvinget ,2021,B: TUNG TRAFIK I ALT,6
71,Horsebakken n.f. Mosesvinget ,2021,BUSSER,5
71,Horsebakken n.f. Mosesvinget ,2021,CYKLER + KNALLERTER I ALT,220
71,Horsebakken n.f. Mosesvinget ,2021,LASTBILER,1
71,Horsebakken n.f. Mosesvinget ,2021,PERSONBILER + MC,267
71,Horsebakken n.f. Mosesvinget ,2021,"VAREVOGNE (MAX. 3,5 t)",35
71,Horsebakken n.f. Mosesvinget ,2022,A+B: KØRETØJER I ALT,258
71,Horsebakken n.f. Mosesvinget ,2022,A: LET TRAFIK I ALT,251
71,Horsebakken n.f. Mosesvinget ,2022,B: TUNG TRAFIK I ALT,7
71,Horsebakken n.f. Mosesvinget ,2022,BUSSER,6
71,Horsebakken n.f. Mosesvinget ,2022,CYKLER + KNALLERTER I ALT,229
71,Horsebakken n.f. Mosesvinget ,2022,LASTBILER,1
71,Horsebakken n.f. Mosesvinget ,2022,PERSONBILER + MC,215
71,Horsebakken n.f. Mosesvinget ,2022,"VAREVOGNE (MAX. 3,5 t)",36
71,Horsebakken n.f. Mosesvinget ,2023,A+B: KØRETØJER I ALT,208
71,Horsebakken n.f. Mosesvinget ,2023,A: LET TRAFIK I ALT,200
71,Horsebakken n.f. Mosesvinget ,2023,B: TUNG TRAFIK I ALT,8
71,Horsebakken n.f. Mosesvinget ,2023,BUSSER,6
71,Horsebakken n.f. Mosesvinget ,2023,CYKLER + KNALLERTER I ALT,186
71,Horsebakken n.f. Mosesvinget ,2023,LASTBILER,2
71,Horsebakken n.f. Mosesvinget ,2023,PERSONBILER + MC,159
71,Horsebakken n.f. Mosesvinget ,2023,"VAREVOGNE (MAX. 3,5 t)",41
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,A+B: KØRETØJER I ALT,853
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,A: LET TRAFIK I ALT,806
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,B: TUNG TRAFIK I ALT,47
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,CYKLER + KNALLERTER,144
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,CYKLER + KNALLERTER I ALT,144
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,LADCYKLER,0
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,LASTBILER,18
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,PERSONBILER + MC,647
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2013,"VAREVOGNE (MAX. 3,5 t)",159
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,A+B: KØRETØJER I ALT,807
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,A: LET TRAFIK I ALT,762
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,B: TUNG TRAFIK I ALT,45
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,CYKLER + KNALLERTER,164
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,CYKLER + KNALLERTER I ALT,166
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,LADCYKLER,2
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,LASTBILER,18
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,PERSONBILER + MC,603
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2014,"VAREVOGNE (MAX. 3,5 t)",159
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,A+B: KØRETØJER I ALT,803
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,A: LET TRAFIK I ALT,763
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,B: TUNG TRAFIK I ALT,40
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,CYKLER + KNALLERTER,121
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,CYKLER + KNALLERTER I ALT,123
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,LADCYKLER,2
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,LASTBILER,16
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,PERSONBILER + MC,606
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2016,"VAREVOGNE (MAX. 3,5 t)",157
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,A+B: KØRETØJER I ALT,941
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,A: LET TRAFIK I ALT,900
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,B: TUNG TRAFIK I ALT,41
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,CYKLER + KNALLERTER,95
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,CYKLER + KNALLERTER I ALT,96
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,LADCYKLER,1
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,LASTBILER,13
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,PERSONBILER + MC,727
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2017,"VAREVOGNE (MAX. 3,5 t)",173
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,A+B: KØRETØJER I ALT,922
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,A: LET TRAFIK I ALT,876
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,B: TUNG TRAFIK I ALT,46
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,CYKLER + KNALLERTER,156
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,CYKLER + KNALLERTER I ALT,159
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,LADCYKLER,3
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,LASTBILER,18
73,ISLEVHUSVEJ 83 nø.f. Islevholm,2018,PERSONBILER + MC,711
